Dataset code,Original recorded  name,Higher taxon,Family,Genus,Species,Subspecies etc,Checked?
82,"Loiseleuria_procumbens","","Ericaceae","Loiseleuria","procumbens","",1
41,"Dracophyllum pronum","","Ericaceae","Dracophyllum","pronum","",1
2,"Pernettya prostrata","","Ericaceae","Pernettya","prostrata","",1
3,"Pernettya prostata","","Ericaceae","Pernettya","prostrata","",1
4,"Pernettya prostrata","","Ericaceae","Pernettya","prostrata","",1
70,"Gentiana prostrata","","Gentianaceae","Gentiana","prostrata ","",1
72,"Gentiana prostrata","","Gentianaceae","Gentiana","prostrata ","",1
43,"moss (Racomitrum pruinosum)","Bryophyta","","Racomitrium","pruinosum","",1
47,"Ranunculus pseudomontanus","","Ranunculaceae","Ranunculus","pseudomontanus","",1
100,"Ranunculus pseudomontanus","","Ranunculaceae","Ranunculus","pseudomontanus","",1
85,"Calamogrostis pseudophragmites","","Poaceae","Calamagrostis","pseudophragmites","",1
46,"Helichrysum psychrophilum","","Asteraceae","Helichrysum","psychrophilum","",1
41,"Racometrum ptycophylla","Bryophyta","","Racomitrium","ptycophylla","",1
5,"Senecio puchii","","Asteraceae","Senecio","puchii","",1
98,"Fritillaria pudica","","Liliaceae","Fritillaria","pudica","",1
46,"Draba pulchella","","Brassicaceae","Draba","pulchella","",1
8,"Kurzamra pulchella","","Lamiaceae","Kurzamra","pulchella","",1
9,"Kurzamra pulchella","","Lamiaceae","Kurzamra","pulchella","",1
59,"Kurzamra pulchella","","Lamiaceae","Kurzamra","pulchella","",1
60,"Kurzamra pulchella","","Lamiaceae","Kurzamra","pulchella","",1
98,"Dodecatheon pulchellum","","Primulaceae","Dodecatheon","pulchellum","",1
69,"Polemonium pulcherrimum","","Polemoniaceae","Polemonium","pulcherrimum ","",1
52,"Thymus pulegioides","","Lamiaceae","Thymus","pulegioides","",1
54,"Thymus pulegioides","","Lamiaceae","Thymus","pulegioides","",1
49,"Comastoma pulmonarium(Turez.) Toyohuni","","Gentianaceae","Comastoma","pulmonarium","",1
83,"Comastoma pulmonarium(Turez.) Toyohuni","","Gentianaceae","Comastoma","pulmonarium","",1
84,"Comastoma pulmonarium(Turez.) Toyohuni","","Gentianaceae","Comastoma","pulmonarium","",1
43,"Myosotis pulvinasris","","Boraginaceae","Myosotis","pulvinasris","",1
31,"Phlox pulvinata","","Polemoniaceae","Phlox","pulvinata","",1
32,"Phlox pulvinata","","Polemoniaceae","Phlox","pulvinata","",1
23,"Adesmia pumila","","Fabaceae","Adesmia","pumila","",1
24,"Adesmia pumila","","Fabaceae","Adesmia","pumila","",1
25,"Adesmia pumila","","Fabaceae","Adesmia","pumila","",1
26,"Adesmia pumila","","Fabaceae","Adesmia","pumila","",1
16,"Gaultheria pumila","","Ericaceae","Gaultheria","pumila","",1
17,"Gaultheria pumila","","Ericaceae","Gaultheria","pumila","",1
18,"Gaultheria pumila","","Ericaceae","Gaultheria","pumila","",1
19,"Gaultheria pumila","","Ericaceae","Gaultheria","pumila","",1
24,"Pernettya pumila","","Ericaceae","Pernettya","pumila","",1
26,"Pernettya pumila","","Ericaceae","Pernettya","pumila","",1
2,"Werneria pumila","","Asteraceae","Werneria","pumila","",1
3,"Werneria pumila","","Asteraceae","Werneria","pumila","",1
4,"Werneria pumila","","Asteraceae","Werneria","pumila","",1
43,"Luzula pumilia","","Juncaceae","Luzula","pumilia","",1
77,"Nevadensia purpurea","","Brassicaceae","Nevadensia","purpurea","",1
78,"Nevadensia purpurea","","Brassicaceae","Nevadensia","purpurea","",1
79,"Nevadensia purpurea","","Brassicaceae","Nevadensia","purpurea","",1
80,"Nevadensia purpurea","","Brassicaceae","Nevadensia","purpurea","",1
81,"Nevadensia purpurea","","Brassicaceae","Nevadensia","purpurea","",1
62,"Astralagus purshii var lectulus","","Fabaceae","Astralagus","purshii","lectulus",1
63,"Astralagus purshii var lectulus","","Fabaceae","Astralagus","purshii","lectulus",1
12,"Chaetanthera pusilla","","Asteraceae","Chaetanthera","pusilla","",1
13,"Chaetanthera pusilla","","Asteraceae","Chaetanthera","pusilla","",1
14,"Chaetanthera pusilla","","Asteraceae","Chaetanthera","pusilla","",1
57,"Chaetanthera pusilla","","Asteraceae","Chaetanthera","pusilla","",1
61,"Chaetanthera pusilla","","Asteraceae","Chaetanthera","pusilla","",1
23,"Poa pusilla","","Poaceae","Poa","pusilla","",1
24,"Poa pusilla","","Poaceae","Poa","pusilla","",1
25,"Poa pusilla","","Poaceae","Poa","pusilla","",1
26,"Poa pusilla","","Poaceae","Poa","pusilla","",1
89,"Tofieldia pusilla","","Liliaceae","Tofieldia","pusilla","",1
41,"Epilobium pycnostachyium","","Onagraceae","Epilobium","pycnostachyium","",1
23,"Nassauvia pygmaea","","Asteraceae","Nassauvia","pygmaea","",1
25,"Nassauvia pygmaea","","Asteraceae","Nassauvia","pygmaea","",1
3,"Werneria pygmaea","","Asteraceae","Werneria","pygmaea","",1
42,"Myosotis pygmea","","Boraginaceae","Myosotis","pygmea","",1
11,"Nassauvia pyramidalis","","Asteraceae","Nassauvia","pyramidalis","",1
12,"Nassauvia pyramidalis","","Asteraceae","Nassauvia","pyramidalis","",1
14,"Nassauvia pyramidalis","","Asteraceae","Nassauvia","pyramidalis","",1
57,"Nassauvia pyramidalis","","Asteraceae","Nassauvia","pyramidalis","",1
58,"Nassauvia pyramidalis","","Asteraceae","Nassauvia","pyramidalis","",1
61,"Nassauvia pyramidalis","","Asteraceae","Nassauvia","pyramidalis","",1
77,"Galium pyrenaicum","","Rubiaceae","Galium","pyrenaicum","",1
78,"Galium pyrenaicum","","Rubiaceae","Galium","pyrenaicum","",1
79,"Galium pyrenaicum","","Rubiaceae","Galium","pyrenaicum","",1
80,"Galium pyrenaicum","","Rubiaceae","Galium","pyrenaicum","",1
81,"Galium pyrenaicum","","Rubiaceae","Galium","pyrenaicum","",1
43,"moss (Racomitrum pytchophylla)","Bryophyta","","Racomitrium","pytchophylla","",1
52,"Festuca quadriflora","","Poaceae","Festuca","quadriflora","",1
2,"Luzula racemosa","","Fabaceae","Luzula","racemosa","",1
3,"Luzula racemosa","","Juncaceae","Luzula","racemosa","",1
4,"Luzula racemosa","","Juncaceae","Luzula","racemosa","",1
16,"Hypochaeris radicata","","Asteraceae","Hypochaeris","radicata","",1
41,"Elymus rectisetus","","Poaceae","Elymus","rectisetus","",1
56,"Minuartia recurva","","Caryophyllaceae","Minuartia","recurva","",1
15,"Perezia recurvata","","Asteraceae","Perezia","recurvata","",1
16,"Cyperus reflexus","","Cyperaceae","Cyperus","reflexus","",1
16,"Trifolium repens","","Fabaceae","Trifolium","repens","",1
94,"Salix restrata","","Salicaceae","Salix","restrata","",1
47,"Salix reticulata","","Salicaceae","Salix","reticulata","",1
52,"Salix reticulata","","Salicaceae","Salix","reticulata","",1
89,"Salix reticulata","","Salicaceae","Salix","reticulata","",1
90,"Salix reticulata","","Salicaceae","Salix","reticulata","",1
97,"Salix reticulata","","Salicaceae","Salix","reticulata","",1
100,"Salix reticulata","","Salicaceae","Salix","reticulata","",1
47,"Salix retusa","","Salicaceae","Salix","retusa","",1
53,"Salix retusa","","Salicaceae","Salix","retusa","",1
54,"Salix retusa","","Salicaceae","Salix","retusa","",1
91,"Salix retusa","","Salicaceae","Salix","retusa","",1
100,"Salix retusa","","Salicaceae","Salix","retusa","",1
23,"Nassauvia revoluta","","Asteraceae","Nassauvia","revoluta","",1
24,"Nassauvia revoluta","","Asteraceae","Nassauvia","revoluta","",1
25,"Nassauvia revoluta","","Asteraceae","Nassauvia","revoluta","",1
26,"Nassauvia revoluta","","Asteraceae","Nassauvia","revoluta","",1
98,"Saxifraga rhomboidea","","Saxifragaceae","Saxifraga","rhomboidea","",1
67,"Masonhalea richardsonii (brown lichen)","Fungi","Parmeliaceae","Masonhalea","richardsonii","",1
69,"Masonhalea richardsonii (Branch lichen)","","Parmeliaceae","Masonhalea","richardsonii","",1
3,"Plantago rigida","","Plantaginaceae","Plantago","rigida","",1
2,"Valeriana rigida","","Valerianaceae","Valeriana","rigida","",1
3,"Valeriana rigida","","Valerianaceae","Valeriana","rigida","",1
4,"Valeriana rigida","","Valerianaceae","Valeriana","rigida","",1
2,"Xenophyllum rigidum (infrasp. Level)","","Asteraceae","Xenophyllum","rigidum","",1
3,"Xenophyllum rigidum","","Asteraceae","Xenophyllum","rigidum","",1
4,"Xenophyllum rigidum","","Asteraceae","Xenophyllum","rigidum","",1
47,"Rhodiola rosea","","Crassulaceae","Rhodiola","rosea","",1
100,"Rhodiola rosea","","Crassulaceae","Rhodiola","rosea","",1
86,"Sedum rosea","","Crassulaceae","Sedum","rosea","",1
87,"Sedum rosea","","Crassulaceae","Sedum","rosea","",1
65,"Sedum roseum","","Crassulaceae","Sedum","roseum","",1
88,"Sedum roseum","","Crassulaceae","Sedum","roseum","",1
97,"Sedum roseum","","Crassulaceae","Sedum","roseum","",1
98,"Sedum roseum","","Crassulaceae","Sedum","roseum","",1
88,"Geum rossi","","Rosaceae","Geum","rossii","",1
87,"Arenaria rossii","","Caryophyllaceae","Arenaria","rossii","",1
98,"Arenaria rossii","","Caryophyllaceae","Arenaria","rossii","",1
31,"Geum rossii","","Rosaceae","Geum","rossii","",1
32,"Geum rossii","","Rosaceae","Geum","rossii","",1
86,"Geum rossii","","Rosaceae","Geum","rossii","",1
87,"Geum rossii","","Rosaceae","Geum","rossii","",1
98,"Geum rossii","","Rosaceae","Geum","rossii","",1
33,"Campanula rotundifolia","","Campanulaceae","Campanula","rotundifolia","",1
41,"Lobelia roughii","","Campanulaceae","Lobelia","roughii","",1
85,"Pedicularis roylei","","Orobanchaceae","Pedicularis","roylei","",1
42,"Phyllacne rubra","","Stylidiaceae","Phyllacne","rubra","",1
16,"Spergularia rubra","","Caryophyllaceae","Spergularia","rubra","",1
23,"Empetrum rubrum","","Ericaceae","Empetrum","rubrum","",1
24,"Empetrum rubrum","","Ericaceae","Empetrum","rubrum","",1
25,"Empetrum rubrum","","Ericaceae","Empetrum","rubrum","",1
26,"Empetrum rubrum","","Ericaceae","Empetrum","rubrum","",1
41,"Luzula rufa","","Juncaceae","Luzula","rufa","",1
54,"Agrostis rupestris","","Poaceae","Agrostis","rupestris","",1
33,"Carex rupestris","","Cyperaceae","Carex","rupestris","",1
53,"Carex rupestris","","Cyperaceae","Carex","rupestris","",1
3,"Gentianella rupicola","","Gentianaceae","Gentianella","rupicola","",1
46,"Campanula ruprechtii","","Campanulaceae","Campanula","ruprechtii","",1
31,"Erigeron rydbergii","","Asteraceae","Erigeron","rydbergii","",1
32,"Erigeron rydbergii","","Asteraceae","Erigeron","rydbergii","",1
33,"Penstemon rydbergii","","Scrophulariaceae","Penstemon","rydbergii","",1
45,"Annuelle sÞche","Angiosperm","S45_UNKNOWN1","S45_UNKNOWN1","S45_UNKNOWN1","",1
5,"Unknown","Angiosperm","S5_UNKNOWN1","S5_UNKNOWN1","S5_UNKNOWN1","",1
64,"moustache","Angiosperm","S64_UNKNOWN1","S64_UNKNOWN1","S64_UNKNOWN1","",1
65,"UNKNOWN1","Angiosperm","S65_UNKNOWN1","S65_UNKNOWN1","S65_UNKNOWN1","",1
65,"UNKNOWN2","Angiosperm","S65_UNKNOWN2","S65_UNKNOWN2","S65_UNKNOWN2","",1
65,"UNKNOWN3","Angiosperm","S65_UNKNOWN3","S65_UNKNOWN3","S65_UNKNOWN3","",1
65,"UNKNOWN4","Angiosperm","S65_UNKNOWN4","S65_UNKNOWN4","S65_UNKNOWN4","",1
65,"UNKNOWN5","Angiosperm","S65_UNKNOWN5","S65_UNKNOWN5","S65_UNKNOWN5","",1
65,"UNKNOWN6","Angiosperm","S65_UNKNOWN6","S65_UNKNOWN6","S65_UNKNOWN6","",1
69,"White weed?","Angiosperm","S69_UNKNOWN1","S69_UNKNOWN1","S69_UNKNOWN1","",1
69,"Red Long","Angiosperm","S69_UNKNOWN2","S69_UNKNOWN2","S69_UNKNOWN2","",1
69,"Green Lobe","Angiosperm","S69_UNKNOWN3","S69_UNKNOWN3","S69_UNKNOWN3","",1
74,"unk-folded leaf","Angiosperm","S74_UNKNOWN1","S74_UNKNOWN1","S74_UNKNOWN1","",1
86,"UNKNOWN","Angiosperm","S86_UNKNOWN1","S86_UNKNOWN1","S86_UNKNOWN1","",1
87,"UNKNOWN","Angiosperm","S87_UNKNOWN1","S87_UNKNOWN1","S87_UNKNOWN1","",1
88,"UNKNOWN1","Angiosperm","S88_UNKNOWN1","S88_UNKNOWN1","S88_UNKNOWN1","",1
94,"Thlaspi","","Brassicaceae","Thlaspi","S94_UNKNOWN1","",1
94,"Thlaspi 2","","Brassicaceae","Thlaspi","S94_UNKNOWN2","",1
95,"UNKleaf","Angiosperm","S95_UNKNOWN1","S95_UNKNOWN1","S95_UNKNOWN1","",1
97,"UKN fuzzy  purple","Angiosperm","S97_UNKNOWN1","S97_UNKNOWN1","S97_UNKNOWN1","",1
98,"UNK fuzzy","Angiosperm","S98_UNKNOWN1","S98_UNKNOWN1","S98_UNKNOWN1","",1
98,"UNK1","Angiosperm","S98_UNKNOWN2","S98_UNKNOWN2","S98_UNKNOWN2","",1
98,"UNK2","Angiosperm","S98_UNKNOWN3","S98_UNKNOWN3","S98_UNKNOWN3","",1
13,"Polygala salasiana","","Polygalaceae","Polygala","salasiana","",1
17,"Polygala salasiana","","Polygalaceae","Polygala","salasiana","",1
18,"Polygala salasiana","","Polygalaceae","Polygala","salasiana","",1
19,"Polygala salasiana","","Polygalaceae","Polygala","salasiana","",1
24,"Adesmia solicornioides","","Fabaceae","Adesmia","salicornioides","",1
26,"Adesmia solicornioides","","Fabaceae","Adesmia","salicornioides","",1
47,"Euphrasia salisburgensis","","Oroeanchaceae","Euphrasia","salisburgensis","",1
100,"Euphrasia salisburgensis","","Oroeanchaceae","Euphrasia","salisburgensis","",1
65,"Lomatium sandbergii","","Apiaceae","Lomatium","sandbergii","",1
88,"Lomatium sandbergii","","Apiaceae","Lomatium","sandbergii","",1
34,"Poa sandbergii","","Poaceae","Poa","sandbergii","",1
36,"Poa sandbergii","","Poaceae","Poa","sandbergii","",1
98,"Poa sandbergii","","Poaceae","Poa","sandbergii","",1
97,"Agrostis scabra","","Poaceae","Agrostis","scabra","",1
85,"Deyeuxia scabrescens","","Poaceae","Deyeuxia","scabrescens","",1
65,"Cirsium scariosum","","Asteraceae","Cirsium","scariosum","",1
52,"Campanula scheuchzeri","","Campanulaceae","Campanula","scheuchzeri","",1
54,"Campanula scheuchzeri","","Campanulaceae","Campanula","scheuchzeri","",1
11,"Olsynium scirpoideum","","Iridaceae","Olsynium","scirpoideum","",1
57,"Olsynium scirpoideum","","Iridaceae","Olsynium","scirpoideum","",1
58,"Olsynium scirpoideum","","Iridaceae","Olsynium","scirpoideum","",1
61,"Olsynium scirpoideum","","Iridaceae","Olsynium","scirpoideum","",1
31,"Artemisia scopulorum","","Asteraceae","Artemisia","scopulorum","",1
32,"Artemisia scopulorum","","Asteraceae","Artemisia","scopulorum","",1
38,"Koel","","Poaceae","Agropyron","scribneri","",1
39,"Koel","","Poaceae","Agropyron","scribneri","",1
13,"Haploppappus scrobiculatus","","Asteraceae","Haplopappus","scrobiculatus","",1
14,"Haplopappus scrobiculatus","","Asteraceae","Haplopappus","scrobiculatus","",1
57,"Haplopappus scrobiculatus","","Asteraceae","Haplopappus","scrobiculatus","",1
61,"Haplopappus scrobiculatus","","Asteraceae","Haplopappus","scrobiculatus","",1
8,"Phacelia secunda","","Hydrophyllaceae","Phacelia","secunda","",1
9,"Phacelia secunda","","Hydrophyllaceae","Phacelia","secunda","",1
11,"Phacelia secunda","","Hydrophyllaceae","Phacelia","secunda","",1
13,"Phacelia secunda","","Hydrophyllaceae","Phacelia","secunda","",1
14,"Phacelia secunda","","Hydrophyllaceae","Phacelia","secunda","",1
57,"Phacelia secunda","","Hydrophyllaceae","Phacelia","secunda","",1
58,"Phacelia secunda","","Hydrophyllaceae","Phacelia","secunda","",1
59,"Phacelia secunda","","Hydrophyllaceae","Phacelia","secunda","",1
60,"Phacelia secunda","","Hydrophyllaceae","Phacelia","secunda","",1
61,"Phacelia secunda","","Hydrophyllaceae","Phacelia","secunda","",1
33,"Poa secunda","","Poaceae","Poa","secunda","",1
2,"Gentiana sedifolia","","Gentianaceae","Gentiana","sedifolia","",1
3,"Gentiana sedifolia","","Gentianaceae","Gentiana","sedifolia","",1
4,"Gentiana sedifolia","","Gentianaceae","Gentiana","sedifolia","",1
47,"Minuartia sedoides","","Caryophyllaceae","Minuartia","sedoides","",1
52,"Minuartia sedoides","","Caryophyllaceae","Minuartia","sedoides","",1
54,"Minuartia sedoides","","Caryophyllaceae","Minuartia","sedoides","",1
100,"Minuartia sedoides","","Caryophyllaceae","Minuartia","sedoides","",1
34,"Vaccaria segetalis","","Caryophyllaceae","Vaccaria","segetalis","",1
52,"Selaginella selaginoides","","Selaginaceae","Selaginella","selaginoides","",1
89,"Selaginella selaginoides","","Selaginaceae","Selaginella","selaginoides","",1
18,"Gamocarpa selliana","","Calyceraceae","Gamocarpa","selliana","",1
19,"Gamocarpa selliana","","Calyceraceae","Gamocarpa","selliana","",1
17,"Gamocarpa selliana","","Calyceraceae","Gamocarpha","selliana","",1
47,"Carex sempervirens","","Cyperaceae","Carex","sempervirens","",1
100,"Carex sempervirens","","Cyperaceae","Carex","sempervirens","",1
33,"Oxytropis sericea","","Fabaceae","Oxytropis","sericea","",1
65,"Phacelia sericea","","Hydrophyllaceae","Phacelia","sericea","",1
86,"Phacelia sericea","","Hydrophyllaceae","Phacelia","sericea","",1
87,"Phacelia sericea","","Hydrophyllaceae","Phacelia","sericea","",1
88,"Phacelia sericea","","Hydrophyllaceae","Phacelia","sericea","",1
98,"Phacelia sericea","","Hydrophyllaceae","Phacelia","sericea","",1
49,"Potentilla sericea L.","","Rosaceae","Potentilla","sericea","",1
83,"Potentilla sericea L.","","Rosaceae","Potentilla","sericea","",1
84,"Potentilla sericea L.","","Rosaceae","Potentilla","sericea","",1
98,"Lupinus sericeus","","Fabaceae","Lupinus","sericeus","",1
85,"Androsaceae sermentosa","","Primulaceae","Androsace","sermentosa","",1
47,"Lloydia serotina","","Liliaceae","Lloydia","serotina","",1
100,"Lloydia serotina","","Liliaceae","Lloydia","serotina","",1
16,"Arenaria serpens","","Caryophyllaceae","Arenaria","serpens","",1
53,"Salix serpyllifolia","","Salicaceae","Salix","serpyllifolia","",1
54,"Salix serpyllifolia","","Salicaceae","Salix","serpyllifolia","",1
92,"Salix serpellyfolia","","Salicaceae","Salix","serpyllifolia","",1
94,"Salix serpyllfolia","","Salicaceae","Salix","serpyllifolia","",1
67,"Saxifraga serpyllifolia (Yellow flower)","","Saxifragaceae","Saxifraga","serpyllifolia","",1
69,"Saxifraga serpyllifolia (Yellow flower)","","Saxifragaceae","Saxifraga","serpyllifolia","",1
77,"Thymus serpylloides ssp. serpylloides","","Lamiaceae","Thymus","serpylloides","serpylloides",1
78,"Thymus serpylloides ssp. serpylloides","","Lamiaceae","Thymus","serpylloides","serpylloides",1
79,"Thymus serpylloides ssp. serpylloides","","Lamiaceae","Thymus","serpylloides","serpylloides",1
81,"Thymus serpylloides ssp. serpylloides","","Lamiaceae","Thymus","serpylloides","serpylloides",1
16,"Agrostis serranoi","","Poaceae","Agrostis","serranoi","",1
82,"Calamagrostos_sesquiflora","","Poaceae","Calamagrostis","sesquiflora","",1
43,"Celmisia sessilflora","","Asteraceae","Celmisia","sessiliflora","",1
2,"Hypochaeris sessiliflora","","Asteraceae","Hypochaeris","sessiliflora","",1
3,"Hypochaeris sessiliflora","","Asteraceae","Hypochaeris","sessiliflora","",1
4,"Hypochaeris sessiliflora","","Asteraceae","Hypochaeris","sessiliflora","",1
16,"Geranium sessiliflorum","","Geraniaceae","Geranium","sessiliflorum","",1
17,"Geranium sessiliflorum","","Geraniaceae","Geranium","sessiliflorum","",1
18,"Geranium sessiliflorum","","Geraniaceae","Geranium","sessiliflorum","",1
19,"Geranium sessiliflorum","","Geraniaceae","Geranium","sessiliflorum","",1
41,"Geranium sessiliflorum","","Geraniaceae","Geranium","sessiliflorum","",1
57,"Geranium sessiliflorum","","Geraniaceae","Geranium","sessiliflorum","",1
61,"Geranium sessiliflorum","","Geraniaceae","Geranium","sessiliflorum","",1
41,"Rytidiosperma setifolium","","Poaceae","Rytidosperma","setifolium","",1
11,"Bromus setifoluis","","Poaceae","Bromus","setifolius","",1
12,"Bromus setifoluis","","Poaceae","Bromus","setifolius","",1
13,"Bromus setifolius","","Poaceae","Bromus","setifolius","",1
14,"Bromus setifoluis","","Poaceae","Bromus","setifolius","",1
15,"Bromus setifolius","","Poaceae","Bromus","setifolius","",1
57,"Bromus setifoluis","","Poaceae","Bromus","setifolius","",1
58,"Bromus setifoluis","","Poaceae","Bromus","setifolius","",1
61,"Bromus setifoluis","","Poaceae","Bromus","setifolius","",1
82,"Patrinia_sibirica","","Valerianaceae","Patrinia","sibirica","",1
49,"Poa sibirica Roshev.","","Poaceae","Poa","sibirica","",1
83,"Poa sibirica Roshev.","","Poaceae","Poa","sibirica","",1
14,"Loasa sigmoidea","","Loasaceae","Loasa","sigmoidea","",1
57,"Loasa sigmoidea","","Loasaceae","Loasa","sigmoidea","",1
58,"Loasa sigmoidea","","Loasaceae","Loasa","sigmoidea","",1
61,"Loasa sigmoidea","","Loasaceae","Loasa","sigmoidea","",1
95,"Erigeron simplex","","Asteraceae","Erigeron","simplex","",1
41,"Brachyscome sinclairii","","Asteraceae","Brachyscome","sinclairii","",1
43,"Haastia sinclarii","","Cucurbitaceae","Haastia","sinclarii","",1
85,"Pedicularis siphonantha","","Orobanchaceae","Pedicularis","siphonantha","",1
88,"Senecio canus","","Asteraceae","Senecio","","",1
41,"Celmisia spectabilis","","Asteraceae","Celmisia","spectabilis","",1
31,"Luzula spicata","","Juncaceae","Luzula","spicata","",1
32,"Luzula spicata","","Juncaceae","Luzula","spicata","",1
47,"Luzula spicata","","Juncaceae","Luzula","spicata","",1
89,"Luzula spicata","","Juncaceae","Luzula","spicata","",1
100,"Luzula spicata","","Juncaceae","Luzula","spicata","",1
34,"Agropyron spicatum","","Poaceae","Agropyron","spicatum","",1
36,"Agropyron spicatum","","Poaceae","Agropyron","spicatum","",1
42,"Trisetum spicatum","","Poaceae","Trisetum","spicatum","",1
95,"Trisetum spicatum","","Poaceae","Trisetum","spicatum","",1
78,"Hormathophylla spinosa","","Fabaceae","Hormathophylla","spinosa","",1
80,"Hormathophylla spinosa","","Fabaceae","Hormathophylla","spinosa","",1
54,"Cirsium spinosissimum","","Asteraceae","Cirsium","spinosissimum","",1
15,"Mulinum spinosum","","Apiaceae","Mulinum","spinosum","",1
15,"Acaena splendens","","Rosaceae","Acaena","splendens","",1
3,"Poaceae spp","","Poaceae","Poaceae","","",1
13,"Oxalis squamata","","Oxalidaceae","Oxalis","squamata","",1
82,"Carex_stenantha","","Cyperaceae","Carex","stenantha","",1
84,"Carex. Stenophylloides V. Krecz.","","Cyperaceae","Carex","stenophylloides","",1
16,"Juncus stipulatus","","Juncaceae","Juncus","stipulatus","",1
85,"Euphorbia stracheyi","","Euphorbiaceae","Euphorbia","stracheyi","",1
2,"Bartsia stricta","","Scrophulariaceae","Bartsia","stricta","",1
3,"Bartsia stricta","","Scrophulariaceae","Bartsia","stricta","",1
4,"Bartsia stricta","","Scrophulariaceae","Bartsia","stricta","",1
56,"Nardus stricta","","Poaceae","Nardus","stricta","",1
98,"Erigonum subalpinum","","Polygonaceae","Eriogonum","subalpinum","",1
16,"Viola subandina","","Violaceae","Viola","subandina","",1
8,"Adesmia subterranea","","Fabaceae","Adesmia","subterranea","",1
9,"Adesmia subterranea","","Fabaceae","Adesmia","subterranea","",1
59,"Adesmia subterranea","","Fabaceae","Adesmia","subterranea","",1
60,"Adesmia subterranea","","Fabaceae","Adesmia","subterranea","",1
23,"Colobanthus subulatus","","Caryophyllaceae","Colobanthus","subulatus","",1
24,"Colobanthus subulatus","","Caryophyllaceae","Colobanthus","subulatus","",1
25,"Colobanthus subulatus","","Caryophyllaceae","Colobanthus","subulatus","",1
26,"Colobanthus subulatus","","Caryophyllaceae","Colobanthus","subulatus","",1
84,"Astragalus suleatus L.","","Fabaceae","Astragalus","suleatus","",1
89,"Gnaphalium supinum","","Asteraceae","Gnaphalium","supinum","",1
32,"Myosotis sylvatica","","Boraginaceae","Myosotis","sylvatica","",1
33,"Myosotis sylvatica","","Boraginaceae","Myosotis","sylvatica","",1
88,"Myosotis sylvatica","","Boraginaceae","Myosotis","sylvatica","",1
98,"Myosotis sylvatica alpestris","","Boraginaceae","Myosotis","sylvatica","alpestris",1
83,"Potentilla tanacetifolia Willd ","","Rosaceae","Potentilla","tanacetifolia","",1
49,"Astragalus Tanguticus Batalin","","Fabaceae","Astragalus","tanguticus","",1
83,"Astragalus Tanguticus Batalin","","Fabaceae","Astragalus","tanguticus","",1
84,"Androsace tapete Maxim. ","","Primulaceae","Androsace","tapete","",1
47,"Campanula tatrae","","Campanulaceae","Campanula","tatrae","",1
100,"Campanula tatrae","","Campanulaceae","Campanula","tatrae","",1
47,"Euphrasia tatrae","","Oroeanchaceae","Euphrasia","tatrae","",1
100,"Euphrasia tatrae","","Oroeanchaceae","Euphrasia","tatrae","",1
47,"Sesleria tatrae","","Poaceae","Sesleria","tatrae","",1
100,"Sesleria tatrae","","Poaceae","Sesleria","tatrae","",1
34,"Bromus tectorum 1","","Poaceae","Bromus","tectorum","",1
34,"Bromus tectorum 2","","Poaceae","Bromus","tectorum","",1
36,"Bromus tectorum","","Poaceae","Bromus","tectorum","",1
54,"Gentiana tenella","","Gentianaceae","Gentiana","tenella","",1
47,"Comastoma tenellum","","Gentianaceae","Comastoma","tenellum","",1
100,"Comastoma tenellum","","Gentianaceae","Comastoma","tenellum","",1
49,"Ajania tenuifolia (Jacq.) Tzvel.","","Asteraceae","Ajania","tenuifolia","",1
14,"Hypochaeris tenuifolia","","Asteraceae","Hypochaeris","tenuifolia","",1
17,"Hypochaeris tenuifolia var eurylepis","","Asteraceae","Hypochaeris","tenuifolia","eurylepis",1
18,"Hypochaeris tenuifolia var eurylepis","","Asteraceae","Hypochaeris","tenuifolia","eurylepis",1
19,"Hypochaeris tenuifolia var eurylepis","","Asteraceae","Hypochaeris","tenuifolia","eurylepis",1
57,"Hypochaeris tenuifolia","","Asteraceae","Hypochaeris","tenuifolia","",1
58,"Hypochaeris tenuifolia","","Asteraceae","Hypochaeris","tenuifolia","",1
61,"Hypochaeris tenuifolia","","Asteraceae","Hypochaeris","tenuifolia","",1
89,"Saxifraga tenuis","","Saxifragaceae","Saxifraga","tenuis","",1
53,"Crepis terglouensis","","Asteraceae","Crepis","terglouensis","",1
54,"Crepis terglouensis","","Asteraceae","Crepis","terglouensis","",1
97,"Chrysosplenium tetrandum","","Saxifragaceae","Chrysosplenium","tetrandum","",1
81,"Arenaria tetraquetra ssp. amabilis","","Caryophyllaceae","Arenaria","tetraquetra","amabilis",1
46,"Alopecurus textilis","","Poaceae","Alopecurus","textilis","",1
42,"Chianohebe thomsonii","","Scrophulariaceae","Chianohebe","thomsonii","",1
85,"Juncus thomsonii","","Juncaceae","Juncus","thomsonii","",1
47,"Draba tomentosa","","Brassicaceae","Draba","tomentosa","",1
100,"Draba tomentosa","","Brassicaceae","Draba","tomentosa","",1
95,"Erigeron tomentosa","","Asteraceae","Erigeron","tomentosa","",1
46,"Bromus tomentosus ","","Poaceae","Bromus","tomentosus","",1
3,"Cerastium trianae Briq","","Brassicaceae","Cerastium","trianae","",1
85,"Themeda trianda","","Poaceae","Themeda","trianda","",1
98,"Senecio triangularis","","Asteraceae","Senecio","triangularis","",1
