site,transect number,transect length (cm),start,stop,cushion sp,cushion cover (cm),dataset code
"Tres Puntas",4,5000,"3145","3270","Azorella madreporica",,12
"Tres Puntas",4,5000,"3560","3640","Azorella madreporica",,12
"Tres Puntas",4,5000,"3797","3852","Azorella madreporica",,12
"Tres Puntas",5,5000,"1058","1317","Azorella madreporica",,12
"Tres Puntas",5,5000,"2140","2236","Azorella madreporica",,12
"Tres Puntas",5,5000,"3212","3355","Azorella madreporica",,12
"Tres Puntas",5,5000,"4200","4220","Azorella madreporica",,12
"Tres Puntas",5,5000,"4260","4286","Azorella madreporica",,12
"Tres Puntas",6,5000,"435","653","Azorella madreporica",,12
"Valle Nevado",2,5000,"3791","3945","Azorella_madreporica",,57
"Tres Puntas",6,5000,"510","543","Azorella madreporica",,12
"Tres Puntas",6,5000,"858","862","Azorella madreporica",,12
"Tres Puntas",6,5000,"1033","1089","Azorella madreporica",,12
"Tres Puntas",6,5000,"1171","1184","Azorella madreporica",,12
"Tres Puntas",6,5000,"1380","1420","Azorella madreporica",,12
"Tres Puntas",6,5000,"1700","1750","Azorella madreporica",,12
"Tres Puntas",6,5000,"1913","1972","Azorella madreporica",,12
"Tres Puntas",7,5000,"0","85","Azorella madreporica",,12
"Tres Puntas",7,5000,"953","1003","Azorella madreporica",,12
"Tres Puntas",7,5000,"2500","2557","Azorella madreporica",,12
"Tres Puntas",7,5000,"2653","2716","Azorella madreporica",,12
"Tres Puntas",7,5000,"2723","2741","Azorella madreporica",,12
"Tres Puntas",7,5000,"2765","2787","Azorella madreporica",,12
"Tres Puntas",7,5000,"3584","3619","Azorella madreporica",,12
"Tres Puntas",7,5000,"3900","3938","Azorella madreporica",,12
"Tres Puntas",7,5000,"4235","4291","Azorella madreporica",,12
"Tres Puntas",8,5000,"417","429","Azorella madreporica",,12
"Tres Puntas",8,5000,"511","549","Azorella madreporica",,12
"Tres Puntas",8,5000,"1640","1677","Azorella madreporica",,12
"Tres Puntas",8,5000,"1714","1893","Azorella madreporica",,12
"Tres Puntas",8,5000,"2400","2469","Azorella madreporica",,12
"Tres Puntas",8,5000,"2870","2896","Azorella madreporica",,12
"Tres Puntas",8,5000,"3073","3160","Azorella madreporica",,12
"Tres Puntas",8,5000,"3130","3285","Azorella madreporica",,12
"Tres Puntas",9,5000,"559","593","Azorella madreporica",,12
"Tres Puntas",9,5000,"1115","1139","Azorella madreporica",,12
"Tres Puntas",9,5000,"1211","1232","Azorella madreporica",,12
"Tres Puntas",9,5000,"1269","1354","Azorella madreporica",,12
"Tres Puntas",9,5000,"1486","1527","Azorella madreporica",,12
"Tres Puntas",9,5000,"1853","1870","Azorella madreporica",,12
"Tres Puntas",9,5000,"2030","2127","Azorella madreporica",,12
"Tres Puntas",9,5000,"3110","3153","Azorella madreporica",,12
"Valle Nevado",2,5000,"4215","4288","Azorella_madreporica",,57
"Tres Puntas",9,5000,"4571","4609","Azorella madreporica",,12
"Tres Puntas",10,5000,"234","295","Azorella madreporica",,12
"Tres Puntas",10,5000,"367","405","Azorella madreporica",,12
"Tres Puntas",10,5000,"440","480","Azorella madreporica",,12
"Tres Puntas",10,5000,"619","648","Azorella madreporica",,12
"Tres Puntas",10,5000,"1082","1151","Azorella madreporica",,12
"Tres Puntas",10,5000,"1795","1806","Azorella madreporica",,12
"Tres Puntas",10,5000,"1890","1900","Azorella madreporica",,12
"Tres Puntas",10,5000,"2472","2524","Azorella madreporica",,12
"Tres Puntas",10,5000,"2546","2560","Azorella madreporica",,12
"Tres Puntas",10,5000,"2726","2784","Azorella madreporica",,12
"Tres Puntas",10,5000,"3290","3380","Azorella madreporica",,12
"Tres Puntas",10,5000,"3415","3500","Azorella madreporica",,12
"Tres Puntas",10,5000,"3610","3620","Azorella madreporica",,12
"Tres Puntas",10,5000,"3786","3866","Azorella madreporica",,12
"La Parva",1,5000,"220","356","Laretia acaulis",,13
"La Parva",1,5000,"1438","1517","Laretia acaulis",,13
"La Parva",1,5000,"1684","1761","Laretia acaulis",,13
"La Parva",1,5000,"4022","4090","Laretia acaulis",,13
"La Parva",1,5000,"4253","4313","Laretia acaulis",,13
"La Parva",1,5000,"4390","4462","Laretia acaulis",,13
"La Parva",2,5000,"405","460","Laretia acaulis",,13
"La Parva",2,5000,"890","1050","Laretia acaulis",,13
"La Parva",2,5000,"1475","1538","Laretia acaulis",,13
"La Parva",2,5000,"1710","1802","Laretia acaulis",,13
"La Parva",2,5000,"2230","2338","Laretia acaulis",,13
"La Parva",2,5000,"2697","2750","Laretia acaulis",,13
"La Parva",2,5000,"4212","4263","Laretia acaulis",,13
"La Parva",3,5000,"674","873","Laretia acaulis",,13
"La Parva",3,5000,"920","957","Laretia acaulis",,13
"La Parva",3,5000,"1327","1386","Laretia acaulis",,13
"La Parva",3,5000,"1760","1784","Laretia acaulis",,13
"La Parva",3,5000,"1825","1919","Laretia acaulis",,13
"La Parva",3,5000,"2920","2943","Laretia acaulis",,13
"La Parva",4,5000,"1469","1522","Laretia acaulis",,13
"Valle Nevado",2,5000,"4563","4592","Azorella_madreporica",,57
"La Parva",4,5000,"1558","1569","Laretia acaulis",,13
"La Parva",4,5000,"1764","1806","Laretia acaulis",,13
"La Parva",4,5000,"1872","1922","Laretia acaulis",,13
"La Parva",4,5000,"1958","2010","Laretia acaulis",,13
"La Parva",4,5000,"2350","2380","Laretia acaulis",,13
"La Parva",4,5000,"3590","3643","Laretia acaulis",,13
"La Parva",4,5000,"3735","3847","Laretia acaulis",,13
"La Parva",4,5000,"4460","4481","Laretia acaulis",,13
"La Parva",4,5000,"4534","4554","Laretia acaulis",,13
"La Parva",4,5000,"4720","4775","Laretia acaulis",,13
"La Parva",4,5000,"4819","4912","Laretia acaulis",,13
"La Parva",5,5000,"1295","1448","Laretia acaulis",,13
"La Parva",5,5000,"2513","2609","Laretia acaulis",,13
"La Parva",5,5000,"2759","2833","Laretia acaulis",,13
"La Parva",5,5000,"3524","3627","Laretia acaulis",,13
"La Parva",5,5000,"3755","3850","Laretia acaulis",,13
"La Parva",6,5000,"373","425","Laretia acaulis",,13
"La Parva",6,5000,"1692","1738","Laretia acaulis",,13
"La Parva",6,5000,"1841","1874","Laretia acaulis",,13
"La Parva",6,5000,"2365","2391","Laretia acaulis",,13
"La Parva",6,5000,"2788","2817","Laretia acaulis",,13
"La Parva",6,5000,"3149","3226","Laretia acaulis",,13
"La Parva",6,5000,"3662","3675","Laretia acaulis",,13
"La Parva",6,5000,"4261","4374","Laretia acaulis",,13
"La Parva",7,5000,"1202","1304","Laretia acaulis",,13
"La Parva",7,5000,"1448","1488","Laretia acaulis",,13
"La Parva",7,5000,"1855","1917","Laretia acaulis",,13
"La Parva",7,5000,"2288","2315","Laretia acaulis",,13
"La Parva",7,5000,"2353","2450","Laretia acaulis",,13
"La Parva",7,5000,"4448","4574","Laretia acaulis",,13
"La Parva",8,5000,"96","145","Laretia acaulis",,13
"La Parva",8,5000,"581","635","Laretia acaulis",,13
"La Parva",8,5000,"1166","1223","Laretia acaulis",,13
"La Parva",8,5000,"1441","1487","Laretia acaulis",,13
"La Parva",8,5000,"1614","1678","Laretia acaulis",,13
"La Parva",8,5000,"1921","1973","Laretia acaulis",,13
"La Parva",8,5000,"2428","2435","Laretia acaulis",,13
"Valle Nevado",2,5000,"4773","4813","Azorella_madreporica",,57
"La Parva",8,5000,"3218","3227","Laretia acaulis",,13
"La Parva",8,5000,"3372","3418","Laretia acaulis",,13
"La Parva",8,5000,"3903","3928","Laretia acaulis",,13
"La Parva",9,5000,"2742","2812","Laretia acaulis",,13
"La Parva",9,5000,"2831","2859","Laretia acaulis",,13
"La Parva",9,5000,"3037","3096","Laretia acaulis",,13
"La Parva",9,5000,"3145","3212","Laretia acaulis",,13
"La Parva",9,5000,"3231","3300","Laretia acaulis",,13
"La Parva",9,5000,"3623","3670","Laretia acaulis",,13
"La Parva",9,5000,"4863","4933","Laretia acaulis",,13
"La Parva",10,5000,"714","782","Laretia acaulis",,13
"La Parva",10,5000,"1274","1345","Laretia acaulis",,13
"La Parva",10,5000,"1711","1728","Laretia acaulis",,13
"La Parva",10,5000,"2117","2154","Laretia acaulis",,13
"La Parva",10,5000,"2788","2795","Laretia acaulis",,13
"La Parva",10,5000,"3411","3501","Laretia acaulis",,13
"La Parva",10,5000,"3999","4003","Laretia acaulis",,13
"La Parva",10,5000,"4098","4107","Laretia acaulis",,13
"La Parva",10,5000,"4436","4467","Laretia acaulis",,13
"La Parva",10,5000,"4581","4687","Laretia acaulis",,13
"La Parva",1,5000,"210","399","Laretia acaulis",,14
"La Parva",1,5000,"445","723","Laretia acaulis",,14
"La Parva",1,5000,"795","998","Laretia acaulis",,14
"La Parva",1,5000,"1477","1672","Laretia acaulis",,14
"La Parva",1,5000,"2558","2591","Laretia acaulis",,14
"La Parva",1,5000,"2639","2655","Laretia acaulis",,14
"La Parva",1,5000,"2772","2893","Laretia acaulis",,14
"La Parva",1,5000,"4810","5000","Laretia acaulis",,14
"La Parva",2,5000,"334","685","Laretia acaulis",,14
"La Parva",2,5000,"512","614","Laretia acaulis",,14
"La Parva",2,5000,"1136","1405","Laretia acaulis",,14
"La Parva",2,5000,"1663","1701","Laretia acaulis",,14
"La Parva",2,5000,"2018","2109","Laretia acaulis",,14
"La Parva",2,5000,"3126","3271","Laretia acaulis",,14
"La Parva",2,5000,"3427","3468","Laretia acaulis",,14
"La Parva",2,5000,"4156","4253","Laretia acaulis",,14
"La Parva",2,5000,"4512","4535","Laretia acaulis",,14
"Valle Nevado",2,5000,"4961","5000","Azorella_madreporica",,57
"La Parva",2,5000,"4555","4821","Laretia acaulis",,14
"La Parva",3,5000,"265","334","Laretia acaulis",,14
"La Parva",3,5000,"432","483","Laretia acaulis",,14
"La Parva",3,5000,"741","782","Laretia acaulis",,14
"La Parva",3,5000,"833","921","Laretia acaulis",,14
"La Parva",3,5000,"1098","1129","Laretia acaulis",,14
"La Parva",3,5000,"1257","1275","Laretia acaulis",,14
"La Parva",3,5000,"2016","2147","Laretia acaulis",,14
"La Parva",3,5000,"2435","2611","Laretia acaulis",,14
"La Parva",3,5000,"2801","2837","Laretia acaulis",,14
"La Parva",3,5000,"2915","2936","Laretia acaulis",,14
"La Parva",3,5000,"3415","3573","Laretia acaulis",,14
"La Parva",3,5000,"3722","3824","Laretia acaulis",,14
"La Parva",3,5000,"3478","3672","Laretia acaulis",,14
"La Parva",3,5000,"4415","4498","Laretia acaulis",,14
"La Parva",3,5000,"4679","5000","Laretia acaulis",,14
"La Parva",4,5000,"122","220","Laretia acaulis",,14
"La Parva",4,5000,"584","837","Laretia acaulis",,14
"La Parva",4,5000,"1292","1445","Laretia acaulis",,14
"La Parva",4,5000,"1674","2082","Laretia acaulis",,14
"La Parva",4,5000,"2747","2893","Laretia acaulis",,14
"La Parva",4,5000,"3057","3108","Laretia acaulis",,14
"La Parva",4,5000,"4249","4351","Laretia acaulis",,14
"La Parva",4,5000,"4577","4739","Laretia acaulis",,14
"La Parva",4,5000,"4782","4800","Laretia acaulis",,14
"La Parva",4,5000,"4974","5000","Laretia acaulis",,14
"La Parva",5,5000,"216","412","Laretia acaulis",,14
"La Parva",5,5000,"864","991","Laretia acaulis",,14
"La Parva",5,5000,"1550","1638","Laretia acaulis",,14
"La Parva",5,5000,"2322","2384","Laretia acaulis",,14
"La Parva",5,5000,"2375","2398","Laretia acaulis",,14
"La Parva",5,5000,"2796","2906","Laretia acaulis",,14
"La Parva",5,5000,"3505","3597","Laretia acaulis",,14
"La Parva",5,5000,"4509","4747","Laretia acaulis",,14
"La Parva",5,5000,"4840","4960","Laretia acaulis",,14
"La Parva",6,5000,"210","399","Laretia acaulis",,14
"La Parva",6,5000,"445","723","Laretia acaulis",,14
"Valle Nevado",3,5000,"91","132","Azorella_madreporica",,57
"La Parva",6,5000,"795","998","Laretia acaulis",,14
"La Parva",6,5000,"1038","1196","Laretia acaulis",,14
"La Parva",6,5000,"2639","2655","Laretia acaulis",,14
"La Parva",6,5000,"2772","2893","Laretia acaulis",,14
"La Parva",6,5000,"4810","5000","Laretia acaulis",,14
"La Parva",7,5000,"0","23","Laretia acaulis",,14
"La Parva",7,5000,"75","145","Laretia acaulis",,14
"La Parva",7,5000,"278","362","Laretia acaulis",,14
"La Parva",7,5000,"904","1276","Laretia acaulis",,14
"La Parva",7,5000,"1463","1521","Laretia acaulis",,14
"La Parva",7,5000,"1672","1677","Laretia acaulis",,14
"La Parva",7,5000,"1963","2044","Laretia acaulis",,14
"La Parva",7,5000,"2395","2478","Laretia acaulis",,14
"La Parva",7,5000,"2614","2669","Laretia acaulis",,14
"La Parva",7,5000,"2842","2931","Laretia acaulis",,14
"La Parva",7,5000,"3212","3251","Laretia acaulis",,14
"La Parva",7,5000,"3264","3329","Laretia acaulis",,14
"La Parva",7,5000,"2428","2475","Laretia acaulis",,14
"La Parva",7,5000,"3891","4015","Laretia acaulis",,14
"La Parva",8,5000,"159","232","Laretia acaulis",,14
"La Parva",8,5000,"326","381","Laretia acaulis",,14
"La Parva",8,5000,"727","819","Laretia acaulis",,14
"La Parva",8,5000,"992","1027","Laretia acaulis",,14
"La Parva",8,5000,"1382","1425","Laretia acaulis",,14
"La Parva",8,5000,"1563","1639","Laretia acaulis",,14
"La Parva",8,5000,"1910","2045","Laretia acaulis",,14
"La Parva",8,5000,"2695","2735","Laretia acaulis",,14
"La Parva",8,5000,"2809","2834","Laretia acaulis",,14
"La Parva",8,5000,"3309","3471","Laretia acaulis",,14
"La Parva",8,5000,"4309","4396","Laretia acaulis",,14
"La Parva",8,5000,"4573","4698","Laretia acaulis",,14
"La Parva",9,5000,"1292","1445","Laretia acaulis",,14
"La Parva",9,5000,"2584","2621","Laretia acaulis",,14
"La Parva",9,5000,"2747","2893","Laretia acaulis",,14
"La Parva",9,5000,"3057","3108","Laretia acaulis",,14
"La Parva",9,5000,"3906","4116","Laretia acaulis",,14
"La Parva",9,5000,"4249","4351","Laretia acaulis",,14
"Valle Nevado",3,5000,"529","582","Azorella_madreporica",,57
"La Parva",9,5000,"4419","4437","Laretia acaulis",,14
"La Parva",9,5000,"4577","4739","Laretia acaulis",,14
"La Parva",9,5000,"4782","4800","Laretia acaulis",,14
"La Parva",9,5000,"4974","5000","Laretia acaulis",,14
"La Parva",10,5000,"1244","1498","Laretia acaulis",,14
"La Parva",10,5000,"1892","2077","Laretia acaulis",,14
"La Parva",10,5000,"2219","2261","Laretia acaulis",,14
"La Parva",10,5000,"2578","2724","Laretia acaulis",,14
"La Parva",10,5000,"3350","3370","Laretia acaulis",,14
"La Parva",10,5000,"3403","3434","Laretia acaulis",,14
"La Parva",10,5000,"3824","3992","Laretia acaulis",,14
"La Parva",10,5000,"4533","4683","Laretia acaulis",,14
"Valle Nevado",1,5000,"5","92","Laretia acaulis",,61
"Valle Nevado",1,5000,"803","879","Laretia acaulis",,61
"Valle Nevado",1,5000,"2261","2299","Laretia acaulis",,61
"Valle Nevado",1,5000,"3375","3452","Laretia acaulis",,61
"Valle Nevado",1,5000,"3488","3568","Laretia acaulis",,61
"Valle Nevado",1,5000,"3867","3873","Laretia acaulis",,61
"Valle Nevado",1,5000,"3993","4100","Laretia acaulis",,61
"Valle Nevado",1,5000,"4401","4468","Laretia acaulis",,61
"Valle Nevado",2,5000,"1011","1130","Laretia acaulis",,61
"Valle Nevado",2,5000,"1571","1628","Laretia acaulis",,61
"Valle Nevado",2,5000,"1709","1793","Laretia acaulis",,61
"Valle Nevado",2,5000,"2685","2756","Laretia acaulis",,61
"Valle Nevado",2,5000,"3455","3528","Laretia acaulis",,61
"Valle Nevado",2,5000,"3633","3727","Laretia acaulis",,61
"Valle Nevado",2,5000,"3941","3981","Laretia acaulis",,61
"Valle Nevado",2,5000,"4525","4608","Laretia acaulis",,61
"Valle Nevado",3,5000,"368","375","Laretia acaulis",,61
"Valle Nevado",3,5000,"621","651","Laretia acaulis",,61
"Valle Nevado",3,5000,"949","961","Laretia acaulis",,61
"Valle Nevado",3,5000,"1472","1525","Laretia acaulis",,61
"Valle Nevado",3,5000,"1568","1647","Laretia acaulis",,61
"Valle Nevado",3,5000,"1763","1800","Laretia acaulis",,61
"Valle Nevado",3,5000,"1947","1974","Laretia acaulis",,61
"Valle Nevado",3,5000,"1336","1417","Azorella_madreporica",,57
"Valle Nevado",3,5000,"2431","2521","Laretia acaulis",,61
"Valle Nevado",3,5000,"3242","3365","Laretia acaulis",,61
"Valle Nevado",3,5000,"3757","3764","Laretia acaulis",,61
"Valle Nevado",3,5000,"4413","4439","Laretia acaulis",,61
"Valle Nevado",3,5000,"4909","4997","Laretia acaulis",,61
"Valle Nevado",4,5000,"851","936","Laretia acaulis",,61
"Valle Nevado",4,5000,"1325","1355","Laretia acaulis",,61
"Valle Nevado",4,5000,"1668","1773","Laretia acaulis",,61
"Valle Nevado",4,5000,"2225","2253","Laretia acaulis",,61
"Valle Nevado",4,5000,"2767","2791","Laretia acaulis",,61
"Valle Nevado",4,5000,"3896","3948","Laretia acaulis",,61
"Valle Nevado",4,5000,"3966","3987","Laretia acaulis",,61
"Valle Nevado",4,5000,"4011","4046","Laretia acaulis",,61
"Valle Nevado",4,5000,"4110","4186","Laretia acaulis",,61
"Valle Nevado",4,5000,"4920","5000","Laretia acaulis",,61
"Valle Nevado",5,5000,"110","193","Laretia acaulis",,61
"Valle Nevado",5,5000,"375","407","Laretia acaulis",,61
"Valle Nevado",5,5000,"867","962","Laretia acaulis",,61
"Valle Nevado",5,5000,"1173","1209","Laretia acaulis",,61
"Valle Nevado",5,5000,"1384","1397","Laretia acaulis",,61
"Valle Nevado",5,5000,"1721","1852","Laretia acaulis",,61
"Valle Nevado",5,5000,"2186","2215","Laretia acaulis",,61
"Valle Nevado",5,5000,"3491","3504","Laretia acaulis",,61
"Valle Nevado",5,5000,"4219","4251","Laretia acaulis",,61
"Valle Nevado",5,5000,"4372","4381","Laretia acaulis",,61
"Valle Nevado",5,5000,"4561","4572","Laretia acaulis",,61
"Valle Nevado",6,5000,"1261","1273","Laretia acaulis",,61
"Valle Nevado",6,5000,"1732","1841","Laretia acaulis",,61
"Valle Nevado",6,5000,"2023","2074","Laretia acaulis",,61
"Valle Nevado",6,5000,"2845","2872","Laretia acaulis",,61
"Valle Nevado",6,5000,"3515","3602","Laretia acaulis",,61
"Valle Nevado",6,5000,"4176","4231","Laretia acaulis",,61
"Valle Nevado",6,5000,"4275","4364","Laretia acaulis",,61
"Valle Nevado",7,5000,"271","345","Laretia acaulis",,61
"Valle Nevado",3,5000,"1853","1967","Azorella_madreporica",,57
"Valle Nevado",7,5000,"792","903","Laretia acaulis",,61
"Valle Nevado",7,5000,"1121","1225","Laretia acaulis",,61
"Valle Nevado",7,5000,"2795","2851","Laretia acaulis",,61
"Valle Nevado",7,5000,"3565","3623","Laretia acaulis",,61
"Valle Nevado",7,5000,"3743","3822","Laretia acaulis",,61
"Valle Nevado",7,5000,"4051","4076","Laretia acaulis",,61
"Valle Nevado",7,5000,"4635","4703","Laretia acaulis",,61
"Valle Nevado",8,5000,"0","21","Laretia acaulis",,61
"Valle Nevado",8,5000,"942","1024","Laretia acaulis",,61
"Valle Nevado",8,5000,"1105","1172","Laretia acaulis",,61
"Valle Nevado",8,5000,"1181","1215","Laretia acaulis",,61
"Valle Nevado",8,5000,"2791","2935","Laretia acaulis",,61
"Valle Nevado",8,5000,"3482","3497","Laretia acaulis",,61
"Valle Nevado",8,5000,"4271","4321","Laretia acaulis",,61
"Valle Nevado",9,5000,"562","613","Laretia acaulis",,61
"Valle Nevado",9,5000,"1273","1285","Laretia acaulis",,61
"Valle Nevado",9,5000,"1362","1376","Laretia acaulis",,61
"Valle Nevado",9,5000,"1491","1573","Laretia acaulis",,61
"Valle Nevado",9,5000,"1681","1692","Laretia acaulis",,61
"Valle Nevado",9,5000,"1703","1724","Laretia acaulis",,61
"Valle Nevado",9,5000,"2562","2641","Laretia acaulis",,61
"Valle Nevado",9,5000,"3227","3302","Laretia acaulis",,61
"Valle Nevado",9,5000,"3345","3362","Laretia acaulis",,61
"Valle Nevado",9,5000,"3869","3899","Laretia acaulis",,61
"Valle Nevado",9,5000,"4135","4217","Laretia acaulis",,61
"Valle Nevado",9,5000,"4283","4371","Laretia acaulis",,61
"Valle Nevado",9,5000,"4422","4439","Laretia acaulis",,61
"Valle Nevado",9,5000,"4621","4675","Laretia acaulis",,61
"Valle Nevado",9,5000,"4992","5000","Laretia acaulis",,61
"Valle Nevado",10,5000,"37","172","Laretia acaulis",,61
"Valle Nevado",10,5000,"302","386","Laretia acaulis",,61
"Valle Nevado",10,5000,"1100","1188","Laretia acaulis",,61
"Valle Nevado",10,5000,"2113","2194","Laretia acaulis",,61
"Valle Nevado",10,5000,"3418","3483","Laretia acaulis",,61
"Valle Nevado",3,5000,"2009","2053","Azorella_madreporica",,57
"Valle Nevado",10,5000,"4146","4230","Laretia acaulis",,61
"Valle Nevado",10,5000,"4299","4360","Laretia acaulis",,61
"Valle Nevado",10,5000,"4488","4551","Laretia acaulis",,61
"Valle Nevado",3,5000,"2381","2417","Azorella_madreporica",,57
"Valle Nevado",3,5000,"2491","2562","Azorella_madreporica",,57
"White Mtns",1,400,"76","80","Townsendia leptotes",4,63
"White Mtns",1,400,"144","156","Townsendia leptotes",12,63
"White Mtns",1,400,"175","185","Townsendia leptotes",10,63
"White Mtns",1,400,"197","201","Townsendia leptotes",4,63
"White Mtns",1,400,"240","245","Townsendia leptotes",5,63
"White Mtns",1,400,"287","295","Townsendia leptotes",8,63
"White Mtns",1,400,"312","320","Townsendia leptotes",8,63
"White Mtns",1,400,"337","338","Townsendia leptotes",1,63
"White Mtns",1,400,"349","351","Townsendia leptotes",2,63
